# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at LDEO from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: LDEO_1h_merge_20230701_to_20230731_v20240628.txt
# Data processed on 2024/06/28
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2
2023-08-08 04:00:00,1986.04,21.57,424.8,3.3,21.5,3020,5.4721,0.3701,-338.53,157.21,0.703
2023-08-08 05:00:00,2036.41,15.48,429.81,2.54,21.7,3022,2.8536,0.5596,809.89,240.52,0.219
2023-08-08 06:00:00,1969.08,8.94,420.22,2.48,21.91,3024,2.5177,0.2676,911.1,112.44,0.489
2023-08-08 07:00:00,1963.34,7.85,421.78,3.31,21.87,3028,0.9766,0.2251,1551.42,94.93,0.169
2023-08-08 08:00:00,1979.23,3.25,422.75,2.62,21.84,2836,0.0441,0.1328,1960.6,56.14,0.001
2023-08-08 09:00:00,1983.84,4.04,422.84,2.36,22.28,3021,0.6176,0.1658,1722.71,70.11,0.13
2023-08-08 10:00:00,1998.52,17.95,424.62,3.56,22.39,2642,3.354,0.4193,574.35,178.05,0.442
2023-08-08 11:00:00,2035.18,10.94,429.56,3.56,23.1,3018,0.4048,0.3162,1861.3,135.82,0.017
2023-08-08 12:00:00,2001.98,10.76,427.06,3.93,24.25,3038,2.0563,0.1884,1123.81,80.48,0.563
2023-08-08 13:00:00,1981.29,10.47,421.88,7.22,25.16,3023,1.0836,0.1,1524.15,42.19,0.559
2023-08-08 14:00:00,1982.97,7.34,419.76,2.15,27.07,3020,1.8386,0.2986,1211.21,125.36,0.291
2023-08-08 15:00:00,1989.09,8.75,421.25,2.34,26.96,3034,2.2916,0.3071,1023.77,129.35,0.376
2023-08-08 16:00:00,1982.9,4.7,414.37,2.37,27.35,3028,1.0374,0.1761,1553.03,72.99,0.273
2023-08-08 17:00:00,1998.88,8.01,410.5,3.05,22.6,3027,-0.0356,0.2732,2013.5,112.17,0
2023-08-08 18:00:00,1993.45,1.89,401.55,1.93,20.01,3021,-0.0884,0.1012,2028.96,40.65,0.008
2023-08-08 19:00:00,1995.66,2.83,399.22,2.17,18.95,3033,0.8068,0.1065,1673.56,42.51,0.383
2023-08-08 20:00:00,1990.2,3.43,396.95,1.38,19.89,3035,1.6274,0.1965,1344.22,77.98,0.426
2023-08-08 21:00:00,1993.15,2.11,400.35,1.01,19.02,3032,1.0509,0.1868,1572.43,74.77,0.255
2023-08-08 22:00:00,1990.54,3.55,396.14,1.09,20.4,3027,-0.8773,0.3251,2338.09,128.79,0.073
2023-08-08 23:00:00,1997.61,1.59,397.8,0.48,17.35,3018,-0.4292,0.3433,2168.33,136.58,0.017
2023-08-09 00:00:00,1998.45,1.31,399.03,1.08,17.08,3035,-0.5945,0.1097,2235.65,43.76,0.241
2023-08-09 01:00:00,1992.82,1.57,400.86,0.41,16.5,3040,0.4943,0.392,1794.68,157.15,0.017
2023-08-09 02:00:00,1987.36,1.11,401.5,0.7,16.47,3038,0.4565,0.1584,1804.06,63.59,0.082
2023-08-09 03:00:00,1994.07,2.46,403.67,0.5,16.56,3039,2.0376,0.4645,1171.55,187.52,0.172
2023-08-09 04:00:00,1993.97,2.13,404.97,0.67,16.36,3034,-0.6126,0.3216,2242.03,130.24,0.038
2023-08-09 05:00:00,1993,1.42,405.57,0.55,16.81,3035,-0.6139,0.2636,2241.99,106.92,0.055
2023-08-09 06:00:00,1992.77,2.89,405.68,1.16,16.66,3034,1.237,0.2257,1490.93,91.56,0.245
2023-08-09 07:00:00,1991.73,1.77,405.44,0.51,16.61,3027,-0.2322,0.3617,2085.86,146.66,0.004
2023-08-09 08:00:00,1989.88,0.89,405.89,0.41,16.39,3033,1.577,0.1511,1349.8,61.33,0.541
2023-08-09 09:00:00,1991.2,0.87,406.32,0.45,16.41,3032,1.4128,0.1361,1417.16,55.3,0.538
2023-08-09 10:00:00,1991.85,0.81,407.56,0.64,16.46,2627,0.6464,0.1224,1728.42,49.88,0.258
2023-08-09 11:00:00,1988.65,1.44,407.64,0.59,17.05,3029,1.9861,0.1519,1179.02,61.91,0.649
2023-08-09 12:00:00,1984.01,1.99,405.12,1.24,18.27,3022,1.2808,0.0998,1465.13,40.43,0.64
2023-08-09 13:00:00,1981.79,1.56,402.28,0.46,17.74,3028,-0.68,0.3457,2255.32,139.07,0.04
2023-08-09 14:00:00,1981.07,1.71,399.69,1.08,17.63,3031,0.0561,0.1639,1958.65,65.5,0.001
2023-08-09 15:00:00,1981.26,2.06,397.23,0.84,17.11,3032,-1.1796,0.2243,2449.85,89.1,0.23
2023-08-09 16:00:00,1978.5,2.65,394.87,0.97,16.41,3027,-0.0324,0.2826,1991.29,111.59,0
2023-08-09 17:00:00,1973.25,2.33,393.46,1.02,15.8,3031,-0.0244,0.2368,1982.84,93.19,0
2023-08-09 18:00:00,1968,1.9,392.79,0.59,15.57,3027,-1.0301,0.3152,2372.59,123.82,0.103
2023-08-09 19:00:00,1964.85,1.65,393.61,0.6,14.91,3034,-0.8662,0.2727,2305.8,107.32,0.098
2023-08-09 20:00:00,1966.16,1.81,392.86,0.78,15.3,3033,-0.7163,0.2306,2247.55,90.6,0.094
2023-08-09 21:00:00,1974.33,2.93,393.27,0.85,15.22,3018,1.5865,0.3173,1350.42,124.8,0.213
2023-08-09 22:00:00,1986.03,3.99,395.02,0.78,14.64,3027,4.0348,0.331,392.21,130.75,0.616
2023-08-09 23:00:00,1997.5,2.03,395.74,0.69,15.25,3033,-0.484,0.3028,2189.03,119.85,0.027
2023-08-10 00:00:00,1993.28,3.36,397.36,1.41,16.31,3025,0.8156,0.232,1669.18,92.19,0.118
2023-08-10 01:00:00,1996.55,3.65,403.01,2.02,15.99,3019,0.5297,0.1798,1783.08,72.45,0.086
2023-08-10 02:00:00,2004.45,2.53,407.29,1.31,14.6,3031,-0.8558,0.1805,2353.02,73.52,0.195
2023-08-10 03:00:00,2005.13,1.18,410.17,1.24,14.51,3023,0.6164,0.0753,1752.31,30.87,0.42
2023-08-10 04:00:00,2006.39,2.16,412.89,1.17,14.42,3029,0.2601,0.1903,1899,78.56,0.02
2023-08-10 05:00:00,2008.94,2.12,412.69,0.83,14.5,3038,1.3648,0.2235,1445.72,92.22,0.287
2023-08-10 06:00:00,2007.36,1.74,411.53,1.26,14.66,3023,0.2261,0.1415,1914.3,58.25,0.027
2023-08-10 07:00:00,2022.09,5.52,411.66,1.47,15.11,3044,2.6498,0.2766,931.26,113.85,0.498
2023-08-10 08:00:00,2058.58,11.56,413.62,1.92,15.42,3031,2.4443,0.5707,1047.56,236.07,0.165
2023-08-10 09:00:00,2148.11,45.92,418.39,3.11,15.82,3027,12.9942,0.7311,-3288.52,305.88,0.773
2023-08-10 10:00:00,2096.76,24.32,413.46,1.68,16.27,2634,14.0445,0.3941,-3710.16,162.94,0.941
2023-08-10 11:00:00,2074.51,19.98,416.16,3.86,16.59,3028,2.5717,0.4662,1004.28,194.02,0.247
2023-08-10 12:00:00,2049.74,8.68,414.01,3.09,18.22,3041,0.6918,0.2826,1763.31,117.01,0.061
2023-08-10 13:00:00,2106.48,30.53,416.02,7.52,19.53,3038,3.3106,0.2442,729.17,101.62,0.665
2023-08-10 14:00:00,2176.15,22.34,422.49,8.78,20.12,3023,2.1608,0.1398,1263.24,59.08,0.721
2023-08-10 15:00:00,2206.51,7.9,431.92,2.81,20.28,3035,1.0206,0.2718,1765.7,117.42,0.132
2023-08-10 16:00:00,2190.43,13.88,428.22,1.44,21.03,3023,4.4266,0.891,294.85,381.55,0.211
2023-08-10 17:00:00,2251.7,9.33,435.43,2.78,20.99,3044,2.7931,0.193,1035.52,84.05,0.693
2023-08-10 18:00:00,2216.02,29.39,430.45,3.35,22.44,3013,8.6249,0.165,-1496.53,71.04,0.967
2023-08-10 19:00:00,2151.84,13.91,424.73,1.69,24.25,3021,6.4669,0.5329,-594.85,226.35,0.614
2023-08-10 20:00:00,2098.91,32.25,415.73,6.99,24.07,3021,4.5853,0.0526,192.69,21.85,0.988
2023-08-10 21:00:00,2036.41,11.07,402.92,2.76,22.61,3026,3.5904,0.1845,589.74,74.36,0.804
2023-08-10 22:00:00,2068.89,131.01,407.39,7.7,21.76,3035,13.4532,1.0821,-3411.79,440.92,0.625
2023-08-10 23:00:00,2050.04,13.78,407.49,2.35,22.45,3035,4.8708,0.3382,65.26,137.81,0.691
2023-08-11 00:00:00,2044.35,5.73,410.55,2.82,22.09,3007,0.6924,0.1988,1760.1,81.63,0.116
2023-08-11 01:00:00,2063.51,14.43,415.75,3.9,22.11,3024,-1.5278,0.3493,2698.7,145.24,0.171
2023-08-11 02:00:00,2064.19,9.46,415.42,2.14,21.19,3027,2.3857,0.3862,1073.14,160.44,0.292
2023-08-11 03:00:00,2035.08,7.35,411.83,1.47,20.6,3022,3.4769,0.3739,603.19,154,0.483
2023-08-11 04:00:00,2045.86,4.52,415.44,1.44,20.39,3022,2.5903,0.184,969.75,76.45,0.682
2023-08-11 05:00:00,2065.16,6.26,416.18,2.06,20.52,3028,-2.3492,0.1999,3042.85,83.2,0.599
2023-08-11 06:00:00,2080.9,5.13,410.7,1.83,20.27,3028,-1.5493,0.2428,2717.19,99.7,0.306
2023-08-11 07:00:00,2085.43,7.64,408.07,1.02,19.77,3036,5.7338,0.4985,-254.35,203.44,0.588
2023-08-11 08:00:00,2082.98,1.96,411.85,1.54,19.37,3040,0.6634,0.1121,1809.77,46.18,0.274
2023-08-11 09:00:00,2082.09,2.19,413.15,1.07,18.79,3033,0.3451,0.2086,1939.5,86.2,0.029
2023-08-11 10:00:00,2106.82,11.87,416.26,2.22,18.43,2627,4.382,0.3396,282.75,141.38,0.674
2023-08-11 11:00:00,2134.11,4.62,421.99,1.27,18.63,3035,1.505,0.3426,1499.03,144.58,0.172
2023-08-11 12:00:00,2116.83,12.32,419.25,2.23,20.66,3015,4.9527,0.2521,40.42,105.7,0.807
2023-08-11 13:00:00,2082.1,17.58,409.82,3.25,22.73,3027,4.4522,0.3184,257.51,130.51,0.679
2023-08-11 14:00:00,2077.69,13.61,405.86,3.47,26.17,3024,3.732,0.125,563.02,50.73,0.906
2023-08-11 15:00:00,2042.33,5.58,396.02,1.09,26.05,3018,3.5959,0.3759,618.31,148.85,0.497
2023-08-11 16:00:00,2017.94,15.25,392.12,2.35,26.34,3025,5.9657,0.2684,-321.35,105.26,0.842
2023-08-11 17:00:00,2009.89,13.45,391.47,1.7,21.46,3016,6.6293,0.4524,-585.27,177.09,0.699
2023-08-11 18:00:00,2027.34,2.89,394.32,0.9,17.66,3032,-1.1944,0.3088,2498.33,121.78,0.139
2023-08-11 19:00:00,2026.48,3.42,393.84,0.76,17.44,3025,-0.2943,0.4669,2142.4,183.88,0.004
2023-08-11 20:00:00,2022.17,2.26,394.85,0.94,16.57,3027,-1.0166,0.2253,2423.59,88.98,0.18
2023-08-11 21:00:00,2021.76,1.89,396.37,0.76,15.88,3031,0.0438,0.2566,2004.41,101.69,0
2023-08-11 22:00:00,2020.42,1.25,396.46,0.54,15.67,3027,0.6059,0.2298,1780.2,91.09,0.07
2023-08-11 23:00:00,2021.45,1.24,396.04,0.53,15.83,3030,1.1868,0.2093,1551.43,82.88,0.258
2023-08-12 00:00:00,2030.51,8.32,397.43,1.11,16.52,3023,6.2982,0.4217,-472.56,167.59,0.707
2023-08-12 01:00:00,2043.21,10.87,398.98,0.76,16.65,3017,12.1036,0.8088,-2785.9,322.68,0.707
2023-08-12 02:00:00,2026.67,3,397.42,1.09,16.42,3029,0.0061,0.285,2024.26,113.27,0
2023-08-12 03:00:00,2033.46,4.38,404.09,3.95,15.67,3029,0.9597,0.0575,1645.66,23.25,0.75
2023-08-12 04:00:00,2058.61,6.29,428.09,7.6,17.18,3011,0.7217,0.0421,1749.68,18.01,0.761
2023-08-12 05:00:00,2067.67,7.36,434.06,2,19.08,3019,1.6996,0.3393,1329.93,147.27,0.213
2023-08-12 06:00:00,2078.81,4.28,438.75,1.75,19.43,3023,-0.8598,0.2386,2456.07,104.69,0.123
2023-08-12 07:00:00,2067.72,1.84,440.35,0.75,19.2,3022,1.0683,0.2294,1597.28,101.03,0.19
2023-08-12 08:00:00,2064.56,8.51,438.94,4.78,19.27,3017,1.7251,0.046,1307.33,20.19,0.938
2023-08-12 09:00:00,2029.91,8.93,420.17,5.18,19.09,3006,1.6261,0.0595,1346.68,25.02,0.89
2023-08-12 10:00:00,2032.03,2.93,418.23,1.71,16.59,2621,1.6477,0.0534,1342.89,22.35,0.922
2023-08-12 11:00:00,2035.8,1.78,420.09,1.01,16.37,3037,1.6496,0.0659,1342.8,27.69,0.871
2023-08-12 12:00:00,2040.92,3.51,424.06,1.76,19.1,3046,1.7541,0.0993,1297.08,42.1,0.771
2023-08-12 13:00:00,2048.57,4.57,425.92,1.64,19.61,3029,1.2936,0.2555,1497.62,108.84,0.217
2023-08-12 14:00:00,2047.36,3.75,423.65,3.63,19.11,3026,0.8026,0.0674,1707.33,28.57,0.605
2023-08-12 15:00:00,2050.45,2.58,413.63,2.25,18.39,3022,-0.4747,0.1088,2246.81,45,0.171
2023-08-12 16:00:00,2055.84,2.85,409.85,1.97,19.67,3035,-0.3647,0.1453,2205.31,59.53,0.064
2023-08-12 17:00:00,2066.31,7.83,409,2.45,20.87,3024,0.8454,0.3209,1720.54,131.27,0.07
2023-08-12 18:00:00,2075.95,9.33,410.14,1.38,21.78,3024,-1.3259,0.6917,2619.74,283.72,0.038
2023-08-12 19:00:00,2093.05,9.84,405.93,1.64,23.28,3023,-1.1396,0.6123,2555.65,248.55,0.036
2023-08-12 20:00:00,2112.48,29.53,405.76,1.62,23.16,3035,-0.847,1.8942,2456.18,768.59,0.002
2023-08-12 21:00:00,2035.14,9.97,402.52,1.31,23.3,3029,5.5393,0.5442,-194.55,219.04,0.528
2023-08-12 22:00:00,2021.9,6.68,402.78,1.86,23.09,3031,3.2755,0.1531,702.59,61.67,0.832
2023-08-12 23:00:00,2037.7,7.66,409.79,2.71,23.05,3028,2.5824,0.1188,979.45,48.69,0.836
2023-08-13 00:00:00,2058.23,6.22,415.02,2.1,22.43,3030,2.3989,0.1801,1062.64,74.74,0.657
2023-08-13 01:00:00,2076.52,8.62,422.66,2.38,23.81,3019,2.7045,0.2488,933.43,105.18,0.56
2023-08-13 02:00:00,2075.39,12.77,424.23,3.91,22.85,3035,2.9121,0.1533,840,65.02,0.796
2023-08-13 03:00:00,2012.56,13.86,410.17,2.44,23.55,3019,2.4584,0.5332,1004.2,218.7,0.187
2023-08-13 04:00:00,2009.35,21.43,414.6,6.62,22.47,3024,3.1479,0.0789,704.23,32.72,0.945
2023-08-13 05:00:00,1984.92,6.27,408.07,3.19,20.13,3026,0.9897,0.1768,1581.03,72.14,0.253
2023-08-13 06:00:00,1986.05,8.17,410.38,2.35,20.51,3035,1.6106,0.3199,1325.1,131.27,0.215
2023-08-13 07:00:00,2003.57,9.62,412.36,1.13,20.84,3026,6.2718,0.6022,-582.71,248.32,0.54
2023-08-13 08:00:00,2020.76,7.8,413.32,1.28,20.43,3043,1.8003,0.6056,1276.65,250.29,0.087
2023-08-13 09:00:00,2021.61,27.83,414.38,3.3,20.68,3021,7.9313,0.2943,-1264.98,121.97,0.887
2023-08-13 10:00:00,2013.35,17.31,416.56,2.65,20.98,2623,3.0079,0.6456,760.41,268.95,0.212
2023-08-13 11:00:00,2086.59,31.08,422.34,2.18,21.34,3018,11.3808,0.8932,-2719.93,377.22,0.637
2023-08-13 12:00:00,2104.92,15.86,420.05,1.84,23.19,3017,3.5886,0.8153,597.5,342.46,0.173
2023-08-13 13:00:00,2073.37,19.72,415.26,3.44,24.95,3026,4.9326,0.3041,25.04,126.27,0.74
2023-08-13 14:00:00,2050.42,8.43,412.07,1.93,26.09,3031,1.5806,0.4224,1399.09,174.07,0.131
2023-08-13 15:00:00,2024.51,25.48,409.06,1.75,26.61,3037,11.5903,0.9206,-2716.59,376.6,0.631
2023-08-13 16:00:00,1982.8,11.61,403.4,2.43,26.6,3013,3.9146,0.2849,403.64,114.94,0.671
2023-08-13 17:00:00,1973.75,5.34,400.98,1.18,25.81,3034,0.8586,0.4608,1629.48,184.78,0.036
2023-08-13 18:00:00,1966.22,6.35,399.8,0.96,26.01,3034,0.0057,0.688,1963.96,275.06,0
2023-08-13 19:00:00,1960.21,8.32,400.19,1.36,22.09,3023,4.669,0.4108,91.73,164.41,0.583
2023-08-13 20:00:00,1968.9,2.98,401.17,0.85,18.43,3027,-1.1274,0.345,2421.18,138.42,0.103
2023-08-13 21:00:00,1972.76,2.37,402.01,0.45,17.43,3035,-0.6231,0.5432,2223.25,218.36,0.014
2023-08-13 22:00:00,1973.52,1.7,401.95,0.41,17.38,3032,1.5904,0.396,1334.25,159.15,0.148
2023-08-13 23:00:00,1979.63,3.02,401.86,0.52,17.91,3026,2.6465,0.5411,916.1,217.44,0.205
2023-08-14 00:00:00,1983.67,2.15,404,1.03,18.67,3028,1.916,0.0843,1209.63,34.06,0.848
2023-08-14 01:00:00,2001.7,11.9,407.99,1.72,18.85,3033,5.514,0.4347,-247.95,177.34,0.634
2023-08-14 02:00:00,1997.65,3.1,410.6,1.36,19,3031,1.8974,0.1322,1218.6,54.27,0.69
2023-08-14 03:00:00,2005.32,1.48,415.84,1.48,19.15,3027,0.5267,0.0886,1786.3,36.85,0.276
2023-08-14 04:00:00,2007.8,2.18,418.04,2.43,19.6,3029,0.8138,0.0388,1667.62,16.21,0.826
2023-08-14 05:00:00,2013.86,2.22,422.65,1.06,19.59,3016,1.5619,0.145,1353.73,61.29,0.556
2023-08-14 06:00:00,2008.23,2.78,420.78,1.41,19.3,3021,1.8176,0.0794,1243.43,33.4,0.85
2023-08-14 07:00:00,2027.09,8.8,427.62,2.98,18.79,3025,2.7844,0.1031,836.43,44.07,0.887
2023-08-14 08:00:00,2026.75,5.68,430.16,1.41,18.09,3044,3.6046,0.1876,476.21,80.69,0.8
2023-08-14 09:00:00,2016.45,4.78,424.88,1.61,17.48,3016,2.1644,0.2106,1096.86,89.47,0.533
2023-08-14 10:00:00,2016.88,3.67,419.4,2.19,16.92,2639,1.651,0.0318,1324.45,13.33,0.971
2023-08-14 11:00:00,2016.24,4,417.27,1.91,16.72,3023,2.0393,0.0513,1165.28,21.41,0.945
2023-08-14 12:00:00,2017.62,4.28,417.01,2.17,16.59,3036,1.8325,0.0742,1253.44,30.93,0.868
2023-08-14 13:00:00,2018.57,7.71,419.66,3.51,17.68,3018,0.4911,0.2224,1812.49,93.32,0.05
2023-08-14 14:00:00,2063.45,15.93,429.61,3.94,19.47,3018,2.4687,0.3322,1002.88,142.71,0.374
2023-08-14 15:00:00,2136.88,18.28,438.37,4.28,20.55,3032,3.2101,0.2934,729.68,128.62,0.564
2023-08-14 16:00:00,2073.9,11.05,419.04,4.57,20,3027,1.9978,0.1414,1236.77,59.26,0.683
2023-08-14 17:00:00,2046.82,9.9,408.19,2.94,19.29,3020,2.2816,0.2576,1115.47,105.14,0.459
2023-08-14 18:00:00,2051.41,3.78,408.03,1.51,20.12,3016,0.5246,0.2551,1837.37,104.1,0.044
2023-08-14 19:00:00,2043.51,4.22,406.15,1.51,20.26,3022,-0.1409,0.2903,2100.74,117.9,0.003
2023-08-14 20:00:00,2045.73,3.44,405.8,1.93,20.22,3025,-0.3475,0.1818,2186.73,73.79,0.038
2023-08-14 21:00:00,2045.08,11.44,402.09,2.48,20.29,3023,3.3506,0.3289,697.83,132.26,0.529
2023-08-14 22:00:00,2029.82,9.78,399.83,2.61,20.96,3019,0.086,0.3896,1995.43,155.79,0.001
2023-08-14 23:00:00,2064.07,29.8,409.02,6.99,20.38,3038,4.2097,0.0711,342.21,29.09,0.974
2023-08-15 00:00:00,2072.06,23.74,419.44,1.43,20.02,3018,11.0346,1.2932,-2556.27,542.41,0.44
2023-08-15 01:00:00,2043.7,3.73,420.23,1.09,18.63,3031,1.0742,0.3363,1592.3,141.3,0.099
2023-08-15 02:00:00,2044.81,1.21,422.98,0.94,19.51,3020,0.2312,0.1318,1947.03,55.76,0.032
2023-08-15 03:00:00,2052.79,4.35,423.97,3.19,19.85,3036,0.8627,0.11,1687.02,46.62,0.399
2023-08-15 04:00:00,2071.84,9.62,427.76,4.25,19.09,3028,1.677,0.1582,1354.48,67.67,0.548
2023-08-15 05:00:00,2039.66,8.58,428.34,2.04,21.11,3034,1.4795,0.4092,1405.93,175.28,0.124
2023-08-15 06:00:00,2030.3,9.8,433.82,5.03,21.15,3023,1.6017,0.1154,1335.44,50.06,0.675
2023-08-15 07:00:00,2024,5.3,429.08,2.85,20.52,3010,1.6018,0.0981,1336.69,42.08,0.742
2023-08-15 08:00:00,2006.89,6.07,418.63,2.89,19.79,3035,1.9551,0.0786,1188.43,32.91,0.87
2023-08-15 09:00:00,2002.74,3.47,417.49,2.49,19.96,3019,1.1865,0.0758,1507.37,31.63,0.726
2023-08-15 10:00:00,1995.14,2.82,413.48,1.23,19.99,2632,1.5027,0.1939,1373.82,80.16,0.428
2023-08-15 11:00:00,1998.04,2.15,415.37,0.98,20.47,3007,1.5962,0.1556,1335.03,64.64,0.532
2023-08-15 12:00:00,1999.21,1.59,417.14,1.58,21.06,3024,0.4867,0.0919,1796.2,38.35,0.232
2023-08-15 13:00:00,1992.77,4.16,414.64,1.77,21.61,3040,2.0021,0.1281,1162.62,53.13,0.725
2023-08-15 14:00:00,1997.31,5.76,416.45,1.33,22.68,3038,3.5119,0.2615,534.8,108.91,0.661
2023-08-15 15:00:00,1995.34,1.93,414.84,0.71,22.13,3028,1.9891,0.1899,1170.17,78.77,0.542
2023-08-15 16:00:00,1994.88,3.15,414,0.77,22.78,3040,2.5455,0.3361,941.02,139.13,0.383
2023-08-15 17:00:00,1996.77,2.27,412.96,0.59,23.18,3026,1.5591,0.3672,1352.94,151.64,0.163
2023-08-15 18:00:00,1991.69,6.42,410.38,1.99,23.25,3017,2.7035,0.1846,882.25,75.77,0.698
2023-08-15 19:00:00,1992.29,6.33,408.98,1.88,24.53,3030,2.415,0.2427,1004.6,99.26,0.517
2023-08-15 20:00:00,2003.47,6.92,410.79,1.74,24.37,3029,2.788,0.2938,858.2,120.68,0.493
2023-08-15 21:00:00,2003.9,9.64,409.57,1.58,26.37,3034,4.3309,0.4454,230.1,182.42,0.505
2023-08-15 22:00:00,2003.86,7.04,409.45,1.65,26.32,3016,2.1669,0.3817,1116.63,156.27,0.258
2023-08-15 23:00:00,1997.28,4.91,411.5,1.21,26.33,3031,2.4047,0.3414,1007.73,140.49,0.349
2023-08-16 00:00:00,1999.41,6.93,412.94,2.24,25.7,3031,2.6672,0.1633,898.03,67.45,0.742
2023-08-16 01:00:00,2009,5.56,418.33,2.24,22.28,3027,2.3187,0.0915,1039.02,38.28,0.874
2023-08-16 02:00:00,1999.16,2.79,414.36,2.01,21.62,3019,0.9706,0.1029,1596.98,42.66,0.49
2023-08-16 03:00:00,1987.45,4.85,409.71,1.69,21.98,3029,2.5504,0.1369,942.53,56.11,0.789
2023-08-16 04:00:00,1980.77,2.09,408.23,1.27,22.03,3025,0.967,0.1389,1585.99,56.71,0.344
2023-08-16 05:00:00,1983.85,4.26,412.18,2.84,22.36,3030,0.9884,0.1173,1576.44,48.34,0.434
2023-08-16 06:00:00,1985.55,4.51,412.98,2.94,22.1,3020,1.2397,0.094,1473.59,38.84,0.652
2023-08-16 07:00:00,1975.88,3.15,409.24,1.47,21.94,3027,1.2441,0.1816,1466.74,74.32,0.336
2023-08-16 08:00:00,1973.3,2.49,409.29,2.38,21.83,3025,0.5111,0.0951,1764.11,38.92,0.238
2023-08-16 09:00:00,1977.53,2.69,411.88,1.85,21.43,3037,0.749,0.1295,1669.02,53.33,0.266
2023-08-16 10:00:00,1989.72,5.42,414.3,1.84,21.43,2632,2.1065,0.2291,1116.98,94.92,0.512
2023-08-16 11:00:00,1987.13,3.51,414.55,1.93,21.44,3028,1.0989,0.151,1531.57,62.58,0.364
2023-08-16 12:00:00,1974.92,5.42,411.58,2.87,21.78,3038,1.5958,0.1052,1318.11,43.32,0.713
2023-08-16 13:00:00,1969.03,3.21,409.51,1.69,22.54,3037,1.3167,0.1418,1429.81,58.05,0.482
2023-08-16 14:00:00,1974.62,4.5,411.48,1.43,23.63,3027,1.6597,0.2787,1291.69,114.69,0.277
2023-08-16 15:00:00,1966.62,6.29,406.56,1.68,25.61,3020,1.6859,0.3473,1281.2,141.19,0.203
2023-08-16 16:00:00,1959.94,5.92,404.1,1.9,27.05,3017,2.3882,0.2079,994.86,84.01,0.588
2023-08-16 17:00:00,1964.36,3.49,402.16,1.42,26.35,3033,1.7941,0.1731,1242.84,69.61,0.537
2023-08-16 18:00:00,1966.18,4.29,400.64,0.72,25.23,3026,2.6282,0.56,913.19,224.34,0.192
2023-08-16 19:00:00,1965.06,3.97,398.87,0.95,23.09,3023,2.979,0.3017,776.79,120.35,0.513
2023-08-16 20:00:00,1966.39,3.66,399.9,1.14,22.31,3027,2.2141,0.2407,1080.94,96.26,0.478
2023-08-16 21:00:00,1972.29,2.83,402.53,0.78,21.3,3024,2.9014,0.2272,804.37,91.44,0.638
2023-08-16 22:00:00,1972.22,4.38,404.09,0.85,22.39,3024,4.3518,0.2858,213.67,115.48,0.715
2023-08-16 23:00:00,1979.66,3.03,406.93,1.12,21.23,3026,2.2205,0.1588,1076.08,64.63,0.679
2023-08-17 00:00:00,1980.55,1.29,409.03,0.87,20.64,3032,0.8068,0.13,1650.53,53.19,0.294
2023-08-17 01:00:00,1973.93,3.19,409.51,0.89,20.8,3028,1.3717,0.344,1412.18,140.88,0.146
2023-08-17 02:00:00,1972.31,2.78,410.76,2.51,21.1,3026,0.6737,0.0916,1695.59,37.61,0.369
2023-08-17 03:00:00,1982.18,6.65,414.34,3.31,22,3051,0.2894,0.2067,1862.28,85.65,0.021
2023-08-17 04:00:00,1983.41,5.7,410.73,3.54,22.63,3019,1.4368,0.0749,1393.27,30.77,0.799
2023-08-17 05:00:00,1980.82,3.76,410.53,2.88,22.52,3029,0.7725,0.1092,1663.7,44.83,0.351
2023-08-17 06:00:00,1980.04,4.88,410.94,2.02,22.8,3013,0.9091,0.2333,1606.44,95.87,0.141
2023-08-17 07:00:00,1979.78,2.71,412.53,2.45,22.58,3031,0.4794,0.1039,1782.02,42.87,0.187
2023-08-17 08:00:00,1979.34,2.82,413.19,1.3,22.2,3036,1.1031,0.1933,1523.55,79.86,0.26
2023-08-17 09:00:00,1978.38,3.67,413.76,3.12,21.78,3026,0.87,0.0818,1618.4,33.84,0.55
2023-08-17 10:00:00,1983.62,2.42,415.14,1.33,21.63,2636,1.205,0.1505,1483.36,62.49,0.443
2023-08-17 11:00:00,1982.53,2.38,413.98,1.11,21.38,3041,1.7147,0.1334,1272.66,55.2,0.641
2023-08-17 12:00:00,1986.57,2.54,414.27,1.58,21.43,3021,1.1181,0.1196,1523.39,49.55,0.486
2023-08-17 13:00:00,1979,4.76,412.47,1.35,22.15,3018,2.2321,0.2831,1058.32,116.77,0.402
2023-08-17 14:00:00,1973.04,3.76,411.55,1.38,22.84,3027,2.1289,0.1772,1096.88,72.91,0.609
2023-08-17 15:00:00,1978.72,8.2,410.64,1.26,24.22,3020,2.7961,0.6118,830.51,251.25,0.184
2023-08-17 16:00:00,1979.75,7.13,407.15,1.4,26.85,3031,3.9103,0.3384,387.68,137.78,0.591
